date,prediction,item_name,branch,item_group
2024-11-13,17,Salted Caramel (Cup Cakes),mm alam road,Cup Cakes
2024-11-14,17,Salted Caramel (Cup Cakes),mm alam road,Cup Cakes
2024-11-15,3,Salted Caramel (Cup Cakes),mm alam road,Cup Cakes
2024-11-09,6,Nutella Donut,mm alam road,Mini Donuts
2024-11-10,7,Nutella Donut,mm alam road,Mini Donuts
2024-11-11,8,Nutella Donut,mm alam road,Mini Donuts
2024-11-12,8,Nutella Donut,mm alam road,Mini Donuts
2024-11-13,10,Nutella Donut,mm alam road,Mini Donuts
2024-11-14,8,Nutella Donut,mm alam road,Mini Donuts
2024-11-15,5,Nutella Donut,mm alam road,Mini Donuts
2024-11-09,5,Strawberry (Cup Cakes),mm alam road,Cup Cakes
2024-11-10,8,Strawberry (Cup Cakes),mm alam road,Cup Cakes
2024-11-11,9,Strawberry (Cup Cakes),mm alam road,Cup Cakes
2024-11-12,10,Strawberry (Cup Cakes),mm alam road,Cup Cakes
2024-11-13,12,Strawberry (Cup Cakes),mm alam road,Cup Cakes
2024-11-14,9,Strawberry (Cup Cakes),mm alam road,Cup Cakes
2024-11-15,1,Strawberry (Cup Cakes),mm alam road,Cup Cakes
2024-11-09,10,Swiss Dark Chocolate (Cup Cakes),mm alam road,Cup Cakes
2024-11-10,10,Swiss Dark Chocolate (Cup Cakes),mm alam road,Cup Cakes
2024-11-11,11,Swiss Dark Chocolate (Cup Cakes),mm alam road,Cup Cakes
2024-11-12,10,Swiss Dark Chocolate (Cup Cakes),mm alam road,Cup Cakes
2024-11-13,10,Swiss Dark Chocolate (Cup Cakes),mm alam road,Cup Cakes
2024-11-14,11,Swiss Dark Chocolate (Cup Cakes),mm alam road,Cup Cakes
2024-11-15,8,Swiss Dark Chocolate (Cup Cakes),mm alam road,Cup Cakes
2024-11-09,7,Red Velvet (Cup Cakes),mm alam road,Cup Cakes
2024-11-10,10,Red Velvet (Cup Cakes),mm alam road,Cup Cakes
2024-11-11,21,Red Velvet (Cup Cakes),mm alam road,Cup Cakes
2024-11-12,23,Red Velvet (Cup Cakes),mm alam road,Cup Cakes
2024-11-13,22,Red Velvet (Cup Cakes),mm alam road,Cup Cakes
2024-11-14,30,Red Velvet (Cup Cakes),mm alam road,Cup Cakes
2024-11-15,24,Red Velvet (Cup Cakes),mm alam road,Cup Cakes
2024-09-16,15,Raffaello (Cup Cakes),mm alam road,Cup Cakes
2024-09-17,47,Raffaello (Cup Cakes),mm alam road,Cup Cakes
2024-09-18,0,Raffaello (Cup Cakes),mm alam road,Cup Cakes
2024-09-19,4,Raffaello (Cup Cakes),mm alam road,Cup Cakes
2024-09-20,9,Raffaello (Cup Cakes),mm alam road,Cup Cakes
2024-09-21,11,Raffaello (Cup Cakes),mm alam road,Cup Cakes
2024-09-22,10,Raffaello (Cup Cakes),mm alam road,Cup Cakes
2024-11-09,1,Ferrero Rocher Donut,mm alam road,Mini Donuts
2024-11-10,13,Ferrero Rocher Donut,mm alam road,Mini Donuts
2024-11-11,10,Ferrero Rocher Donut,mm alam road,Mini Donuts
2024-11-12,12,Ferrero Rocher Donut,mm alam road,Mini Donuts
2024-11-13,12,Ferrero Rocher Donut,mm alam road,Mini Donuts
2024-11-14,11,Ferrero Rocher Donut,mm alam road,Mini Donuts
2024-11-15,0,Ferrero Rocher Donut,mm alam road,Mini Donuts
2024-11-09,3,Walnut Cup Pie,mm alam road,Exclusive
2024-11-10,9,Walnut Cup Pie,mm alam road,Exclusive
2024-11-11,9,Walnut Cup Pie,mm alam road,Exclusive
2024-11-12,10,Walnut Cup Pie,mm alam road,Exclusive
2024-11-13,8,Walnut Cup Pie,mm alam road,Exclusive
2024-11-14,11,Walnut Cup Pie,mm alam road,Exclusive
2024-11-15,3,Walnut Cup Pie,mm alam road,Exclusive
2024-11-09,5,Cream Brulee,mm alam road,Exclusive
2024-11-10,5,Cream Brulee,mm alam road,Exclusive
2024-11-11,5,Cream Brulee,mm alam road,Exclusive
2024-11-12,8,Cream Brulee,mm alam road,Exclusive
2024-11-13,8,Cream Brulee,mm alam road,Exclusive
2024-11-14,7,Cream Brulee,mm alam road,Exclusive
2024-11-15,4,Cream Brulee,mm alam road,Exclusive
2024-11-09,6,Boston Cream Donut,mm alam road,Mini Donuts
2024-11-10,8,Boston Cream Donut,mm alam road,Mini Donuts
2024-11-11,7,Boston Cream Donut,mm alam road,Mini Donuts
2024-11-12,9,Boston Cream Donut,mm alam road,Mini Donuts
2024-11-13,8,Boston Cream Donut,mm alam road,Mini Donuts
2024-11-14,9,Boston Cream Donut,mm alam road,Mini Donuts
2024-11-15,3,Boston Cream Donut,mm alam road,Mini Donuts
2024-11-09,3,Belgian Chocolate Cup Tart,mm alam road,Exclusive
2024-11-10,1,Belgian Chocolate Cup Tart,mm alam road,Exclusive
2024-11-11,2,Belgian Chocolate Cup Tart,mm alam road,Exclusive
2024-11-12,2,Belgian Chocolate Cup Tart,mm alam road,Exclusive
2024-11-13,2,Belgian Chocolate Cup Tart,mm alam road,Exclusive
2024-11-14,2,Belgian Chocolate Cup Tart,mm alam road,Exclusive
2024-11-15,2,Belgian Chocolate Cup Tart,mm alam road,Exclusive
2024-11-08,0,Key Lime (Cup Cakes),mm alam road,Cup Cakes
2024-11-09,2,Key Lime (Cup Cakes),mm alam road,Cup Cakes
2024-11-10,3,Key Lime (Cup Cakes),mm alam road,Cup Cakes
2024-11-11,3,Key Lime (Cup Cakes),mm alam road,Cup Cakes
2024-11-12,3,Key Lime (Cup Cakes),mm alam road,Cup Cakes
2024-11-13,3,Key Lime (Cup Cakes),mm alam road,Cup Cakes
2024-11-14,1,Key Lime (Cup Cakes),mm alam road,Cup Cakes
2024-11-09,0,Ferrero Rocher (Cup Cakes),mm alam road,Cup Cakes
2024-11-10,11,Ferrero Rocher (Cup Cakes),mm alam road,Cup Cakes
2024-11-11,12,Ferrero Rocher (Cup Cakes),mm alam road,Cup Cakes
2024-11-12,14,Ferrero Rocher (Cup Cakes),mm alam road,Cup Cakes
2024-11-13,15,Ferrero Rocher (Cup Cakes),mm alam road,Cup Cakes
2024-11-14,16,Ferrero Rocher (Cup Cakes),mm alam road,Cup Cakes
2024-11-15,2,Ferrero Rocher (Cup Cakes),mm alam road,Cup Cakes
2024-11-09,7,Lotus Biscoff (Cup Cakes),mm alam road,Cup Cakes
2024-11-10,25,Lotus Biscoff (Cup Cakes),mm alam road,Cup Cakes
2024-11-11,21,Lotus Biscoff (Cup Cakes),mm alam road,Cup Cakes
2024-11-12,23,Lotus Biscoff (Cup Cakes),mm alam road,Cup Cakes
2024-11-13,28,Lotus Biscoff (Cup Cakes),mm alam road,Cup Cakes
2024-11-14,26,Lotus Biscoff (Cup Cakes),mm alam road,Cup Cakes
2024-11-15,5,Lotus Biscoff (Cup Cakes),mm alam road,Cup Cakes
2024-11-09,7,Cotton Candy (Cup Cakes),mm alam road,Cup Cakes
2024-11-10,7,Cotton Candy (Cup Cakes),mm alam road,Cup Cakes
2024-11-11,7,Cotton Candy (Cup Cakes),mm alam road,Cup Cakes
2024-11-12,10,Cotton Candy (Cup Cakes),mm alam road,Cup Cakes
2024-11-13,11,Cotton Candy (Cup Cakes),mm alam road,Cup Cakes
2024-11-14,10,Cotton Candy (Cup Cakes),mm alam road,Cup Cakes
2024-11-15,10,Cotton Candy (Cup Cakes),mm alam road,Cup Cakes
2024-10-27,2,Coffee (Cup Cakes),mm alam road,Cup Cakes
2024-10-28,1,Coffee (Cup Cakes),mm alam road,Cup Cakes
2024-10-29,2,Coffee (Cup Cakes),mm alam road,Cup Cakes
2024-10-30,11,Coffee (Cup Cakes),mm alam road,Cup Cakes
2024-10-31,4,Coffee (Cup Cakes),mm alam road,Cup Cakes
2024-11-01,8,Coffee (Cup Cakes),mm alam road,Cup Cakes
2024-11-02,7,Coffee (Cup Cakes),mm alam road,Cup Cakes
2024-11-09,1,Oreo Cookie (CupCakes),mm alam road,Cup Cakes
2024-11-10,12,Oreo Cookie (CupCakes),mm alam road,Cup Cakes
2024-11-11,13,Oreo Cookie (CupCakes),mm alam road,Cup Cakes
2024-11-12,15,Oreo Cookie (CupCakes),mm alam road,Cup Cakes
2024-11-13,20,Oreo Cookie (CupCakes),mm alam road,Cup Cakes
2024-11-14,20,Oreo Cookie (CupCakes),mm alam road,Cup Cakes
2024-11-15,2,Oreo Cookie (CupCakes),mm alam road,Cup Cakes
2024-11-09,5,M&M (Cup cakes),mm alam road,Cup Cakes
2024-11-10,11,M&M (Cup cakes),mm alam road,Cup Cakes
2024-11-11,10,M&M (Cup cakes),mm alam road,Cup Cakes
2024-11-12,10,M&M (Cup cakes),mm alam road,Cup Cakes
2024-11-13,15,M&M (Cup cakes),mm alam road,Cup Cakes
2024-11-14,12,M&M (Cup cakes),mm alam road,Cup Cakes
2024-11-15,3,M&M (Cup cakes),mm alam road,Cup Cakes
2024-11-09,10,Nutella (Cup Cakes),mm alam road,Cup Cakes
2024-11-10,17,Nutella (Cup Cakes),mm alam road,Cup Cakes
2024-11-11,17,Nutella (Cup Cakes),mm alam road,Cup Cakes
2024-11-12,18,Nutella (Cup Cakes),mm alam road,Cup Cakes
2024-11-13,22,Nutella (Cup Cakes),mm alam road,Cup Cakes
2024-11-14,22,Nutella (Cup Cakes),mm alam road,Cup Cakes
2024-11-15,7,Nutella (Cup Cakes),mm alam road,Cup Cakes
2024-11-09,8,Milk Chocolate (Cup Cakes),mm alam road,Cup Cakes
2024-11-10,5,Milk Chocolate (Cup Cakes),mm alam road,Cup Cakes
2024-11-11,15,Milk Chocolate (Cup Cakes),mm alam road,Cup Cakes
2024-11-12,15,Milk Chocolate (Cup Cakes),mm alam road,Cup Cakes
2024-11-13,16,Milk Chocolate (Cup Cakes),mm alam road,Cup Cakes
2024-11-14,19,Milk Chocolate (Cup Cakes),mm alam road,Cup Cakes
2024-11-15,17,Milk Chocolate (Cup Cakes),mm alam road,Cup Cakes
2024-11-09,4,Lotus Three Milk (Sundae),mm alam road,Sundae
2024-11-10,26,Lotus Three Milk (Sundae),mm alam road,Sundae
2024-11-11,24,Lotus Three Milk (Sundae),mm alam road,Sundae
2024-11-12,25,Lotus Three Milk (Sundae),mm alam road,Sundae
2024-11-13,27,Lotus Three Milk (Sundae),mm alam road,Sundae
2024-11-14,31,Lotus Three Milk (Sundae),mm alam road,Sundae
2024-11-15,10,Lotus Three Milk (Sundae),mm alam road,Sundae
2024-11-09,41,Nutella (Sundae),mm alam road,Sundae
2024-11-10,30,Nutella (Sundae),mm alam road,Sundae
2024-11-11,30,Nutella (Sundae),mm alam road,Sundae
2024-11-12,32,Nutella (Sundae),mm alam road,Sundae
2024-11-13,33,Nutella (Sundae),mm alam road,Sundae
2024-11-14,35,Nutella (Sundae),mm alam road,Sundae
2024-11-15,41,Nutella (Sundae),mm alam road,Sundae
2024-11-09,13,Galaxy (Sundae),mm alam road,Sundae
2024-11-10,37,Galaxy (Sundae),mm alam road,Sundae
2024-11-11,32,Galaxy (Sundae),mm alam road,Sundae
2024-11-12,37,Galaxy (Sundae),mm alam road,Sundae
2024-11-13,35,Galaxy (Sundae),mm alam road,Sundae
2024-11-14,40,Galaxy (Sundae),mm alam road,Sundae
2024-11-15,24,Galaxy (Sundae),mm alam road,Sundae
2024-11-09,25,Lotus Biscoff (Sundae),mm alam road,Sundae
2024-11-10,37,Lotus Biscoff (Sundae),mm alam road,Sundae
2024-11-11,33,Lotus Biscoff (Sundae),mm alam road,Sundae
2024-11-12,37,Lotus Biscoff (Sundae),mm alam road,Sundae
2024-11-13,34,Lotus Biscoff (Sundae),mm alam road,Sundae
2024-11-14,39,Lotus Biscoff (Sundae),mm alam road,Sundae
2024-11-15,29,Lotus Biscoff (Sundae),mm alam road,Sundae
2024-11-09,1,Pistachio Tres Leches (Sundae),mm alam road,Sundae
2024-11-10,17,Pistachio Tres Leches (Sundae),mm alam road,Sundae
2024-11-11,16,Pistachio Tres Leches (Sundae),mm alam road,Sundae
2024-11-12,16,Pistachio Tres Leches (Sundae),mm alam road,Sundae
2024-11-13,21,Pistachio Tres Leches (Sundae),mm alam road,Sundae
2024-11-14,20,Pistachio Tres Leches (Sundae),mm alam road,Sundae
2024-11-15,6,Pistachio Tres Leches (Sundae),mm alam road,Sundae
2024-11-09,7,Salted Caramel (Sundae),mm alam road,Sundae
2024-11-10,16,Salted Caramel (Sundae),mm alam road,Sundae
2024-11-11,16,Salted Caramel (Sundae),mm alam road,Sundae
2024-11-12,16,Salted Caramel (Sundae),mm alam road,Sundae
2024-11-13,18,Salted Caramel (Sundae),mm alam road,Sundae
2024-11-14,22,Salted Caramel (Sundae),mm alam road,Sundae
2024-11-15,5,Salted Caramel (Sundae),mm alam road,Sundae
2024-11-09,30,Three Milk (Sundae),mm alam road,Sundae
2024-11-10,48,Three Milk (Sundae),mm alam road,Sundae
2024-11-11,45,Three Milk (Sundae),mm alam road,Sundae
2024-11-12,48,Three Milk (Sundae),mm alam road,Sundae
2024-11-13,63,Three Milk (Sundae),mm alam road,Sundae
2024-11-14,55,Three Milk (Sundae),mm alam road,Sundae
2024-11-15,37,Three Milk (Sundae),mm alam road,Sundae
2024-11-09,3,Red Velvet (Sundae),mm alam road,Sundae
2024-11-10,17,Red Velvet (Sundae),mm alam road,Sundae
2024-11-11,14,Red Velvet (Sundae),mm alam road,Sundae
2024-11-12,23,Red Velvet (Sundae),mm alam road,Sundae
2024-11-13,26,Red Velvet (Sundae),mm alam road,Sundae
2024-11-14,26,Red Velvet (Sundae),mm alam road,Sundae
2024-11-15,9,Red Velvet (Sundae),mm alam road,Sundae
2024-11-09,3,Plain Glaze Donut,mm alam road,Mini Donuts
2024-11-10,4,Plain Glaze Donut,mm alam road,Mini Donuts
2024-11-11,4,Plain Glaze Donut,mm alam road,Mini Donuts
2024-11-12,4,Plain Glaze Donut,mm alam road,Mini Donuts
2024-11-13,4,Plain Glaze Donut,mm alam road,Mini Donuts
2024-11-14,4,Plain Glaze Donut,mm alam road,Mini Donuts
2024-11-15,4,Plain Glaze Donut,mm alam road,Mini Donuts
2024-11-09,2,Malt Chocolate Donut,mm alam road,Mini Donuts
2024-11-10,8,Malt Chocolate Donut,mm alam road,Mini Donuts
2024-11-11,8,Malt Chocolate Donut,mm alam road,Mini Donuts
2024-11-12,8,Malt Chocolate Donut,mm alam road,Mini Donuts
2024-11-13,9,Malt Chocolate Donut,mm alam road,Mini Donuts
2024-11-14,10,Malt Chocolate Donut,mm alam road,Mini Donuts
2024-11-15,0,Malt Chocolate Donut,mm alam road,Mini Donuts
2024-11-09,0,Lotus Donut,mm alam road,Mini Donuts
2024-11-10,8,Lotus Donut,mm alam road,Mini Donuts
2024-11-11,7,Lotus Donut,mm alam road,Mini Donuts
2024-11-12,8,Lotus Donut,mm alam road,Mini Donuts
2024-11-13,9,Lotus Donut,mm alam road,Mini Donuts
2024-11-14,9,Lotus Donut,mm alam road,Mini Donuts
2024-11-15,0,Lotus Donut,mm alam road,Mini Donuts
2024-11-09,3,Lemon N Cheese Donut,mm alam road,Mini Donuts
2024-11-10,6,Lemon N Cheese Donut,mm alam road,Mini Donuts
2024-11-11,7,Lemon N Cheese Donut,mm alam road,Mini Donuts
2024-11-12,7,Lemon N Cheese Donut,mm alam road,Mini Donuts
2024-11-13,8,Lemon N Cheese Donut,mm alam road,Mini Donuts
2024-11-14,8,Lemon N Cheese Donut,mm alam road,Mini Donuts
2024-11-15,3,Lemon N Cheese Donut,mm alam road,Mini Donuts
2024-11-09,7,Plain Chocolate Donut,mm alam road,Mini Donuts
2024-11-10,8,Plain Chocolate Donut,mm alam road,Mini Donuts
2024-11-11,7,Plain Chocolate Donut,mm alam road,Mini Donuts
2024-11-12,8,Plain Chocolate Donut,mm alam road,Mini Donuts
2024-11-13,8,Plain Chocolate Donut,mm alam road,Mini Donuts
2024-11-14,7,Plain Chocolate Donut,mm alam road,Mini Donuts
2024-11-15,5,Plain Chocolate Donut,mm alam road,Mini Donuts
2024-11-09,1,Banana Walnut Muffin,mm alam road,Muffins
2024-11-10,4,Banana Walnut Muffin,mm alam road,Muffins
2024-11-11,5,Banana Walnut Muffin,mm alam road,Muffins
2024-11-12,6,Banana Walnut Muffin,mm alam road,Muffins
2024-11-13,5,Banana Walnut Muffin,mm alam road,Muffins
2024-11-14,6,Banana Walnut Muffin,mm alam road,Muffins
2024-11-15,0,Banana Walnut Muffin,mm alam road,Muffins
2024-11-09,7,Oreo Donut,mm alam road,Mini Donuts
2024-11-10,7,Oreo Donut,mm alam road,Mini Donuts
2024-11-11,7,Oreo Donut,mm alam road,Mini Donuts
2024-11-12,7,Oreo Donut,mm alam road,Mini Donuts
2024-11-13,8,Oreo Donut,mm alam road,Mini Donuts
2024-11-14,8,Oreo Donut,mm alam road,Mini Donuts
2024-11-15,4,Oreo Donut,mm alam road,Mini Donuts
2024-11-09,2,Chocolate Muffin,mm alam road,Muffins
2024-11-10,7,Chocolate Muffin,mm alam road,Muffins
2024-11-11,6,Chocolate Muffin,mm alam road,Muffins
2024-11-12,7,Chocolate Muffin,mm alam road,Muffins
2024-11-13,6,Chocolate Muffin,mm alam road,Muffins
2024-11-14,8,Chocolate Muffin,mm alam road,Muffins
2024-11-15,3,Chocolate Muffin,mm alam road,Muffins
2024-11-09,1,Classic Chocolate (Cup Cakes),mm alam road,Cup Cakes
2024-11-10,8,Classic Chocolate (Cup Cakes),mm alam road,Cup Cakes
2024-11-11,9,Classic Chocolate (Cup Cakes),mm alam road,Cup Cakes
2024-11-12,9,Classic Chocolate (Cup Cakes),mm alam road,Cup Cakes
2024-11-13,10,Classic Chocolate (Cup Cakes),mm alam road,Cup Cakes
2024-11-14,9,Classic Chocolate (Cup Cakes),mm alam road,Cup Cakes
2024-11-15,2,Classic Chocolate (Cup Cakes),mm alam road,Cup Cakes
2024-11-09,12,Ferrero Classic 2.5 LBS,mm alam road,Cakes
2024-11-10,15,Ferrero Classic 2.5 LBS,mm alam road,Cakes
2024-11-11,16,Ferrero Classic 2.5 LBS,mm alam road,Cakes
2024-11-12,19,Ferrero Classic 2.5 LBS,mm alam road,Cakes
2024-11-13,17,Ferrero Classic 2.5 LBS,mm alam road,Cakes
2024-11-14,19,Ferrero Classic 2.5 LBS,mm alam road,Cakes
2024-11-15,16,Ferrero Classic 2.5 LBS,mm alam road,Cakes
2024-11-09,3,Ferrero Rocher 2.5 LBS,mm alam road,Cakes
2024-11-10,5,Ferrero Rocher 2.5 LBS,mm alam road,Cakes
2024-11-11,4,Ferrero Rocher 2.5 LBS,mm alam road,Cakes
2024-11-12,4,Ferrero Rocher 2.5 LBS,mm alam road,Cakes
2024-11-13,5,Ferrero Rocher 2.5 LBS,mm alam road,Cakes
2024-11-14,5,Ferrero Rocher 2.5 LBS,mm alam road,Cakes
2024-11-15,4,Ferrero Rocher 2.5 LBS,mm alam road,Cakes
2024-11-09,4,Dairy Milk 2.5 LBS,mm alam road,Cakes
2024-11-10,6,Dairy Milk 2.5 LBS,mm alam road,Cakes
2024-11-11,6,Dairy Milk 2.5 LBS,mm alam road,Cakes
2024-11-12,6,Dairy Milk 2.5 LBS,mm alam road,Cakes
2024-11-13,7,Dairy Milk 2.5 LBS,mm alam road,Cakes
2024-11-14,7,Dairy Milk 2.5 LBS,mm alam road,Cakes
2024-11-15,6,Dairy Milk 2.5 LBS,mm alam road,Cakes
2024-11-09,0,Coffee 2.5 LBS,mm alam road,Cakes
2024-11-10,6,Coffee 2.5 LBS,mm alam road,Cakes
2024-11-11,3,Coffee 2.5 LBS,mm alam road,Cakes
2024-11-12,4,Coffee 2.5 LBS,mm alam road,Cakes
2024-11-13,5,Coffee 2.5 LBS,mm alam road,Cakes
2024-11-14,4,Coffee 2.5 LBS,mm alam road,Cakes
2024-11-15,1,Coffee 2.5 LBS,mm alam road,Cakes
2024-11-09,3,Chocolate Heaven 2.5 LBS,mm alam road,Cakes
2024-11-10,6,Chocolate Heaven 2.5 LBS,mm alam road,Cakes
2024-11-11,6,Chocolate Heaven 2.5 LBS,mm alam road,Cakes
2024-11-12,6,Chocolate Heaven 2.5 LBS,mm alam road,Cakes
2024-11-13,6,Chocolate Heaven 2.5 LBS,mm alam road,Cakes
2024-11-14,6,Chocolate Heaven 2.5 LBS,mm alam road,Cakes
2024-11-15,5,Chocolate Heaven 2.5 LBS,mm alam road,Cakes
2024-10-07,7,Galaxy Chocolate 2.5 LBS,mm alam road,Cakes
2024-10-08,4,Galaxy Chocolate 2.5 LBS,mm alam road,Cakes
2024-10-09,5,Galaxy Chocolate 2.5 LBS,mm alam road,Cakes
2024-10-10,5,Galaxy Chocolate 2.5 LBS,mm alam road,Cakes
2024-10-11,6,Galaxy Chocolate 2.5 LBS,mm alam road,Cakes
2024-10-12,3,Galaxy Chocolate 2.5 LBS,mm alam road,Cakes
2024-10-13,0,Galaxy Chocolate 2.5 LBS,mm alam road,Cakes
2024-11-09,3,Lotus Three Milk 2.5 LBS,mm alam road,Cakes
2024-11-10,9,Lotus Three Milk 2.5 LBS,mm alam road,Cakes
2024-11-11,8,Lotus Three Milk 2.5 LBS,mm alam road,Cakes
2024-11-12,9,Lotus Three Milk 2.5 LBS,mm alam road,Cakes
2024-11-13,8,Lotus Three Milk 2.5 LBS,mm alam road,Cakes
2024-11-14,10,Lotus Three Milk 2.5 LBS,mm alam road,Cakes
2024-11-15,1,Lotus Three Milk 2.5 LBS,mm alam road,Cakes
2024-11-09,7,Honey Cake 2.5 LBS,mm alam road,Cakes
2024-11-10,5,Honey Cake 2.5 LBS,mm alam road,Cakes
2024-11-11,4,Honey Cake 2.5 LBS,mm alam road,Cakes
2024-11-12,6,Honey Cake 2.5 LBS,mm alam road,Cakes
2024-11-13,6,Honey Cake 2.5 LBS,mm alam road,Cakes
2024-11-14,5,Honey Cake 2.5 LBS,mm alam road,Cakes
2024-11-15,4,Honey Cake 2.5 LBS,mm alam road,Cakes
2024-11-09,6,Lotus Cake 2.5,mm alam road,Cakes
2024-11-10,21,Lotus Cake 2.5,mm alam road,Cakes
2024-11-11,24,Lotus Cake 2.5,mm alam road,Cakes
2024-11-12,23,Lotus Cake 2.5,mm alam road,Cakes
2024-11-13,23,Lotus Cake 2.5,mm alam road,Cakes
2024-11-14,28,Lotus Cake 2.5,mm alam road,Cakes
2024-11-15,9,Lotus Cake 2.5,mm alam road,Cakes
2024-11-09,66,Malt 2.5 LBS,mm alam road,Cakes
2024-11-10,52,Malt 2.5 LBS,mm alam road,Cakes
2024-11-11,52,Malt 2.5 LBS,mm alam road,Cakes
2024-11-12,56,Malt 2.5 LBS,mm alam road,Cakes
2024-11-13,54,Malt 2.5 LBS,mm alam road,Cakes
2024-11-14,59,Malt 2.5 LBS,mm alam road,Cakes
2024-11-15,74,Malt 2.5 LBS,mm alam road,Cakes
2024-11-09,1,Belgian Chocolate 2.5 LBS,mm alam road,Cakes
2024-11-10,9,Belgian Chocolate 2.5 LBS,mm alam road,Cakes
2024-11-11,8,Belgian Chocolate 2.5 LBS,mm alam road,Cakes
2024-11-12,9,Belgian Chocolate 2.5 LBS,mm alam road,Cakes
2024-11-13,8,Belgian Chocolate 2.5 LBS,mm alam road,Cakes
2024-11-14,10,Belgian Chocolate 2.5 LBS,mm alam road,Cakes
2024-11-15,0,Belgian Chocolate 2.5 LBS,mm alam road,Cakes
2024-11-09,2,Chocolate Chunk (Brownie),mm alam road,Brownie
2024-11-10,2,Chocolate Chunk (Brownie),mm alam road,Brownie
2024-11-11,2,Chocolate Chunk (Brownie),mm alam road,Brownie
2024-11-12,2,Chocolate Chunk (Brownie),mm alam road,Brownie
2024-11-13,2,Chocolate Chunk (Brownie),mm alam road,Brownie
2024-11-14,2,Chocolate Chunk (Brownie),mm alam road,Brownie
2024-11-15,2,Chocolate Chunk (Brownie),mm alam road,Brownie
2024-11-09,14,Cadbury (Brownie),mm alam road,Brownie
2024-11-10,21,Cadbury (Brownie),mm alam road,Brownie
2024-11-11,21,Cadbury (Brownie),mm alam road,Brownie
2024-11-12,25,Cadbury (Brownie),mm alam road,Brownie
2024-11-13,24,Cadbury (Brownie),mm alam road,Brownie
2024-11-14,25,Cadbury (Brownie),mm alam road,Brownie
2024-11-15,15,Cadbury (Brownie),mm alam road,Brownie
2024-11-09,3,Hershey's Fudge (Brownie),mm alam road,Brownie
2024-11-10,3,Hershey's Fudge (Brownie),mm alam road,Brownie
2024-11-11,3,Hershey's Fudge (Brownie),mm alam road,Brownie
2024-11-12,3,Hershey's Fudge (Brownie),mm alam road,Brownie
2024-11-13,3,Hershey's Fudge (Brownie),mm alam road,Brownie
2024-11-14,3,Hershey's Fudge (Brownie),mm alam road,Brownie
2024-11-15,3,Hershey's Fudge (Brownie),mm alam road,Brownie
2024-11-09,2,Nutella (Brownie),mm alam road,Brownie
2024-11-10,55,Nutella (Brownie),mm alam road,Brownie
2024-11-11,52,Nutella (Brownie),mm alam road,Brownie
2024-11-12,68,Nutella (Brownie),mm alam road,Brownie
2024-11-13,53,Nutella (Brownie),mm alam road,Brownie
2024-11-14,54,Nutella (Brownie),mm alam road,Brownie
2024-11-15,10,Nutella (Brownie),mm alam road,Brownie
2024-11-09,3,Lotus (Cookie),mm alam road,Cookies
2024-11-10,3,Lotus (Cookie),mm alam road,Cookies
2024-11-11,3,Lotus (Cookie),mm alam road,Cookies
2024-11-12,3,Lotus (Cookie),mm alam road,Cookies
2024-11-13,3,Lotus (Cookie),mm alam road,Cookies
2024-11-14,3,Lotus (Cookie),mm alam road,Cookies
2024-11-15,3,Lotus (Cookie),mm alam road,Cookies
2024-11-09,7,Chocolate Fudge 2.5 LBS,mm alam road,Cakes
2024-11-10,23,Chocolate Fudge 2.5 LBS,mm alam road,Cakes
2024-11-11,24,Chocolate Fudge 2.5 LBS,mm alam road,Cakes
2024-11-12,25,Chocolate Fudge 2.5 LBS,mm alam road,Cakes
2024-11-13,24,Chocolate Fudge 2.5 LBS,mm alam road,Cakes
2024-11-14,28,Chocolate Fudge 2.5 LBS,mm alam road,Cakes
2024-11-15,13,Chocolate Fudge 2.5 LBS,mm alam road,Cakes
2024-11-09,2,Peanut Butter Stack (Brownie),mm alam road,Brownie
2024-11-10,12,Peanut Butter Stack (Brownie),mm alam road,Brownie
2024-11-11,15,Peanut Butter Stack (Brownie),mm alam road,Brownie
2024-11-12,12,Peanut Butter Stack (Brownie),mm alam road,Brownie
2024-11-13,14,Peanut Butter Stack (Brownie),mm alam road,Brownie
2024-11-14,16,Peanut Butter Stack (Brownie),mm alam road,Brownie
2024-11-15,2,Peanut Butter Stack (Brownie),mm alam road,Brownie
2024-11-09,2,Red Velvet (Cookie),mm alam road,Cookies
2024-11-10,2,Red Velvet (Cookie),mm alam road,Cookies
2024-11-11,2,Red Velvet (Cookie),mm alam road,Cookies
2024-11-12,2,Red Velvet (Cookie),mm alam road,Cookies
2024-11-13,2,Red Velvet (Cookie),mm alam road,Cookies
2024-11-14,2,Red Velvet (Cookie),mm alam road,Cookies
2024-11-15,2,Red Velvet (Cookie),mm alam road,Cookies
2024-11-09,3,Nutella Filled (Cookie),mm alam road,Cookies
2024-11-10,8,Nutella Filled (Cookie),mm alam road,Cookies
2024-11-11,9,Nutella Filled (Cookie),mm alam road,Cookies
2024-11-12,14,Nutella Filled (Cookie),mm alam road,Cookies
2024-11-13,12,Nutella Filled (Cookie),mm alam road,Cookies
2024-11-14,12,Nutella Filled (Cookie),mm alam road,Cookies
2024-11-15,4,Nutella Filled (Cookie),mm alam road,Cookies
2024-11-09,9,Triple Chocolate (Cookie),mm alam road,Cookies
